id,Per. Ingresso,Curso,Forma de Ingresso,Sigla Cota,Escola Pública?,Coeficiente,Sexo,Idade,Situação Atual do Aluno,Período do Aluno,Em que localidade da cidade seu domicílio se encontra?,Necessita de trabalhar durante o curso?,Como pretende se locomover até a UTFPR durante o seu curso?,Motivo que o levou a escolher a UTFPR?,Principal motivo da escolha do curso:,Aprovado por Nota/Frequência,Reprovado por Nota/Frequência,Crédito Consignado,Reprovado por Nota,Aprovado em Exame de Suficiência,Aprovado por Nota,Reprovado por Frequência,Reprovado em Exame de Suficência,Reprovado,Aprovado por Frequência
ajuq7c,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Escola Pública,0.6221,F,20,Trancado,3,Bairro na periferia da cidade.,"Sim, desde o início, em período parcial.",De ônibus.,"Fácil acesso. (proximidade da residência, condução, etc.).",O curso prepara para uma profissão de acordo com as minhas aptidões.,9,0,0,4,0,0,0,0,0,0
km1rsn,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Escola Pública,0.4571,M,24,Trancado,2,Bairro na periferia da cidade.,"Sim, desde o início, em período integral.",De ônibus.,É a que oferece o horário adequado.,O curso prepara para uma profissão de acordo com as minhas aptidões.,5,1,2,7,0,0,0,0,0,0
6tfq7c,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Pública,0.3387,M,21,Desistente,2,Bairro na periferia da cidade.,Não sabe.,A pé.,"Fácil acesso. (proximidade da residência, condução, etc.).",O curso prepara para uma profissão de acordo com as minhas aptidões.,2,4,0,2,0,0,0,0,0,0
mni6qx,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Pública,0.8032,M,21,Regular,4,Bairro na periferia da cidade.,"Sim, desde o início, em período integral.",Outra forma.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,13,0,0,0,1,0,0,0,0,0
fuf6qx,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Particular,0.7223,M,19,Regular,4,Bairro na periferia da cidade.,Não sabe.,De ônibus.,É a única na região que oferece o curso desejado.,O curso prepara para uma profissão de acordo com as minhas aptidões.,14,0,1,2,0,0,0,0,0,0
do5emk,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Particular,0.7643,M,23,Regular,5,"Região rural (chácara, sítio, fazenda, aldeia, etc.).",Não.,De automóvel próprio.,É a que oferece o melhor curso pretendido.,Horário mais compatível com outras atividades.,10,0,13,0,0,0,0,0,0,0
b648y1,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Pública,0.8486,M,32,Regular,4,Bairro na região central da cidade.,"Sim, desde o início, em período integral.",De automóvel próprio.,"Fácil acesso. (proximidade da residência, condução, etc.).",O curso prepara para uma profissão com bom mercado de trabalho.,13,0,1,0,0,0,0,0,0,0
zkn7dz,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Pública,0.8177,M,19,Regular,4,Bairro na região central da cidade.,"Sim, desde o início, em período parcial.",De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,17,0,3,0,0,0,0,0,0,0
hjx11w,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Particular,0.6389,M,26,Regular,3,Condomínio residencial fechado.,"Sim, desde o início, em período integral.",De Moto.,É a que oferece o melhor curso pretendido.,Horário mais compatível com outras atividades.,10,1,1,3,0,0,1,0,0,0
awd7dz,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Escola Pública,0.86,M,20,Regular,4,Bairro na periferia da cidade.,Não sabe.,De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,16,0,1,0,0,0,0,0,0,0
h3hemk,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Escola Pública,0.6376,M,23,Regular,4,Bairro na região central da cidade.,"Sim, desde o início, em período integral.",De ônibus.,Satisfaz as condições socioeconômicas da família.,O curso prepara para uma profissão de acordo com as minhas aptidões.,7,0,11,4,1,0,0,0,0,0
b4611w,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Escola Pública,0.4668,F,23,Regular,2,Bairro na periferia da cidade.,"Sim, desde o início, em período parcial.",De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,8,0,1,5,0,0,0,0,0,0
immjmk,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Particular,0.6769,M,33,Regular,4,Bairro na região central da cidade.,"Sim, desde o início, em período integral.",De ônibus.,É a que oferece o horário adequado.,O curso prepara para uma profissão de acordo com as minhas aptidões.,12,1,0,1,1,0,0,0,0,0
jdg938,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Escola Pública,0.7663,M,22,Regular,4,Bairro na região central da cidade.,"Sim, desde o início, em período parcial.",De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,15,0,1,1,0,0,0,0,0,0
f9p11w,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Particular,0.7689,M,19,Regular,4,Condomínio residencial fechado.,Não sabe.,De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão com bom mercado de trabalho.,14,0,0,0,0,0,0,0,0,0
fq5emk,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Escola Pública,0.7586,M,24,Regular,4,Bairro na periferia da cidade.,"Sim, apenas nos últimos anos.",De ônibus.,É a que oferece o melhor curso pretendido.,Horário mais compatível com outras atividades.,13,0,0,1,0,0,0,0,0,0
fxjey1,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Particular,0.7553,M,19,Regular,4,Bairro na periferia da cidade.,Não sabe.,De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão que promete boa renda financeira.,16,0,1,0,0,0,0,0,0,0
retu7c,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Particular,0.7513,M,24,Regular,4,Bairro na região central da cidade.,Não.,De automóvel próprio.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,16,0,3,1,0,0,0,0,0,0
x8pksn,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Escola Pública,0.739,M,29,Regular,4,Bairro na região central da cidade.,"Sim, desde o início, em período integral.",De ônibus.,É a única na região que oferece o curso desejado.,O curso prepara para uma profissão de acordo com as minhas aptidões.,13,0,0,2,1,0,0,0,0,0
9wbi8f,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Escola Pública,0.4588,M,22,Regular,2,Bairro na periferia da cidade.,"Sim, desde o início, em período integral.",De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,6,2,1,5,0,0,0,0,0,0
ja6jsn,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Particular,0.5278,M,20,Trancado,2,Bairro na região central da cidade.,"Sim, desde o início, em período parcial.",De ônibus.,Incerteza de ser classificado em outra instituição.,O curso prepara para uma profissão com bom mercado de trabalho.,3,2,0,0,0,0,0,0,0,0
ssd7dz,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Particular,0.3967,F,23,Trancado,2,Outro,"Sim, desde o início, em período parcial.",De ônibus.,Incerteza de ser classificado em outra instituição.,O curso prepara para uma profissão com bom mercado de trabalho.,2,2,0,1,0,0,0,0,0,0
uc7jsn,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Escola Pública,0.5411,M,19,Desistente,2,Bairro na região central da cidade.,Não.,De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão com bom mercado de trabalho.,3,0,0,2,0,0,0,0,0,0
+4xu7c,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Escola Pública,0.79,M,20,Desistente,2,Bairro na região central da cidade.,"Sim, desde o início, em período parcial.",De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,5,0,0,0,0,0,0,0,0,0
+q8938,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Particular,0.7833,M,18,Desistente,2,Bairro na periferia da cidade.,Não.,De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,5,0,0,0,0,0,0,0,0,0
hrr6qx,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Particular,0.4944,M,20,Desistente,2,Bairro na região central da cidade.,Não sabe.,De ônibus.,"Na realidade, gostaria de efetuar matrícula em outro curso.",O curso prepara para uma profissão com bom mercado de trabalho.,1,0,0,4,0,0,0,0,0,0
1hp11w,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Escola Pública,0.48,M,27,Desistente,2,Bairro na região central da cidade.,"Sim, desde o início, em período integral.",De ônibus.,É a que oferece o horário adequado.,Horário mais compatível com outras atividades.,2,0,0,3,0,0,0,0,0,0
st38y1,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Escola Pública,0.8222,F,18,Desistente,2,Bairro na periferia da cidade.,Não sabe.,De ônibus.,É a que oferece o melhor curso pretendido.,Horário mais compatível com outras atividades.,5,0,0,0,0,0,0,0,0,0
kp8938,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Particular,0.5678,M,19,Desistente,2,Bairro na região central da cidade.,Não sabe.,De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão que promete boa renda financeira.,3,0,0,2,0,0,0,0,0,0
xhhemk,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Particular,0.5788,M,24,Regular,2,Bairro na região central da cidade.,"Sim, desde o início, em período parcial.",De ônibus.,É a que oferece o horário adequado.,Horário mais compatível com outras atividades.,4,4,5,0,0,0,0,0,0,0
z548y1,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Escola Pública,0.4853,M,19,Regular,2,Bairro na periferia da cidade.,Não sabe.,De ônibus.,É a única na região que oferece o curso desejado.,O curso prepara para uma profissão de acordo com as minhas aptidões.,4,0,0,4,0,0,0,0,0,0
xztw8f,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Escola Pública,0.3438,M,24,Desistente,2,Bairro na região central da cidade.,"Sim, desde o início, em período integral.",De ônibus.,É a que oferece o melhor curso pretendido.,Horário mais compatível com outras atividades.,3,6,0,2,0,0,0,0,0,0
ws6jsn,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Escola Pública,0.6575,M,23,Regular,2,Bairro na região central da cidade.,"Sim, desde o início, em período integral.",De automóvel próprio.,É a única na região que oferece o curso desejado.,Horário mais compatível com outras atividades.,0,1,4,0,2,0,0,0,0,0
9jhn48,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Escola Pública,0.4107,F,29,Regular,2,Bairro na região central da cidade.,Não sabe.,De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão com bom mercado de trabalho.,4,0,0,4,0,0,0,0,0,0
awqcy1,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Escola Pública,0.3535,M,22,Regular,2,Bairro na periferia da cidade.,"Sim, desde o início, em período integral.",De automóvel próprio.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,3,5,2,0,0,0,0,0,0,0
5wopmk,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Escola Pública,0.3229,M,27,Regular,2,Bairro na periferia da cidade.,"Sim, desde o início, em período integral.",De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão com bom mercado de trabalho.,3,5,0,0,0,0,0,0,0,0
tm4bxx,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Particular,0.2858,M,26,Regular,1,Bairro na região central da cidade.,"Sim, desde o início, em período integral.",De automóvel próprio.,"Fácil acesso. (proximidade da residência, condução, etc.).",O curso prepara para uma profissão de acordo com as minhas aptidões.,0,8,6,0,0,0,0,0,0,0
kt1qsn,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Escola Pública,0.6487,M,19,Regular,3,Bairro na região central da cidade.,Não.,De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,8,2,3,1,0,0,0,0,0,0
yehn48,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Pública,0.4807,M,21,Regular,2,Bairro na periferia da cidade.,Não.,De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,4,0,0,4,0,0,0,0,0,0
z9ra7c,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Pública,0.6387,M,21,Regular,3,Condomínio residencial fechado.,Não sabe.,De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão com bom mercado de trabalho.,6,0,0,2,0,0,0,0,0,0
psqcy1,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Pública,0.6784,M,23,Regular,3,Bairro na periferia da cidade.,"Sim, desde o início, em período integral.",De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,7,0,0,3,0,0,0,0,0,0
+q1qsn,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Escola Pública,0.8306,M,26,Regular,3,Bairro na região central da cidade.,"Sim, desde o início, em período parcial.",De Moto.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão que promete boa renda financeira.,7,0,2,1,0,0,0,0,0,0
r6g38f,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Escola Pública,0.3978,F,28,Regular,2,Bairro na periferia da cidade.,"Sim, desde o início, em período parcial.",De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,2,2,4,5,0,0,0,0,0,0
qmayrz,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Não cotista,Escola Particular,0.6144,M,19,Regular,2,Bairro na periferia da cidade.,Não sabe.,De ônibus.,É a que oferece o melhor curso pretendido.,O curso prepara para uma profissão de acordo com as minhas aptidões.,6,0,0,3,0,0,0,0,0,0
ge5n48,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Escola Pública,0.8289,M,18,Regular,3,Condomínio residencial fechado.,Não sabe.,De ônibus.,É a única na região que oferece o curso desejado.,O curso prepara para uma profissão de acordo com as minhas aptidões.,9,0,1,0,1,0,0,0,0,0
